Start-------------------------
2015-04-18 21:28:12.820	
----------------------------
17	0	1	0	1
2	0	25	0	25
2	0	31	0	31
2	0	38	0	38
2	0	28	0	28
2	0	39	0	39
2	0	28	0	28
2	0	36	0	36
2	0	31	0	31
2	0	32	0	32
2	0	46	0	46
2	0	34	0	34
2	0	33	0	33
2	0	42	0	42
2	0	37	0	37
2	0	41	0	41
2	0	43	0	43
2	0	35	0	35
2	0	42	0	42
2	0	42	0	42
2	0	43	0	43
2	0	41	0	41
2	0	36	0	36
2	0	44	0	44
2	0	42	0	42
2	0	45	0	45
2	0	46	0	46
2	0	41	0	41
2	0	47	0	47
2	0	47	0	47
2	0	26	0	26
2	0	47	0	47
2	0	50	0	50
2	0	48	0	48
2	0	48	0	48
2	0	48	0	48
2	0	48	0	48
2	0	49	0	49
2	0	48	0	48
2	0	38	0	38
2	0	48	0	48
2	0	53	0	53
2	0	66	0	66
2	0	66	0	66
2	0	66	0	66
2	0	63	0	63
2	0	66	0	66
2	0	68	0	68
2	0	68	0	68
2	0	65	0	65
2	0	70	0	70
2	0	75	0	75
2	0	74	0	74
2	0	74	0	74
2	0	74	0	74
2	0	77	0	77
2	0	76	0	76
2	0	46	0	46
2	0	70	0	70
2	0	76	0	76
2	0	78	0	78
2	0	76	0	76
2	0	44	0	44
2	0	76	0	76
2	0	77	0	77
2	0	75	0	75
2	0	78	0	78
2	0	80	0	80
2	0	86	0	86
2	0	93	0	93
2	0	91	0	91
2	0	93	0	93
2	0	93	0	93
2	0	101	0	101
2	0	114	0	114
2	0	116	0	116
2	0	115	0	115
2	0	113	0	113
2	0	120	0	120
2	0	61	0	61
2	0	112	0	112
2	0	117	0	117
2	0	99	0	99
2	0	74	0	74
2	0	80	0	80
2	0	82	0	82
2	0	79	0	79
2	0	87	0	87
2	0	105	0	105
2	0	104	0	104
2	0	105	0	105
2	0	100	0	100
2	0	103	0	103
2	0	104	0	104
2	0	104	0	104
2	0	64	0	64
2	0	84	0	84
2	0	86	0	86
2	0	84	0	84
2	0	88	0	88
2	0	52	0	52
2	0	83	0	83
2	0	85	0	85
2	0	95	0	95
2	0	103	0	103
2	0	93	0	93
2	0	96	0	96
2	0	92	0	92
2	0	197	0	197
2	0	213	0	213
2	0	220	0	220
2	0	213	0	213
2	0	215	0	215
2	0	203	0	203
2	0	129	0	129
2	0	215	0	215
2	0	230	0	230
2	0	215	0	215
2	0	216	0	216
2	0	207	0	207
2	0	169	0	169
2	0	181	0	181
2	0	249	0	249
2	0	145	0	145
2	0	276	0	276
2	0	320	0	320
2	0	303	0	303
2	0	317	0	317
2	0	307	0	307
2	0	302	0	302
2	0	3	0	3
2	0	233	0	233
2	0	306	0	306
2	0	326	0	326
2	0	304	0	304
2	0	324	0	324
2	0	309	0	309
2	0	164	0	164
2	0	373	0	373
2	0	454	0	454
2	0	453	0	453
2	0	473	0	473
2	0	240	0	240
2	0	449	0	449
2	0	450	0	450
2	0	481	0	481
2	0	485	0	485
2	0	249	0	249
2	0	459	0	459
2	0	451	0	451
2	0	478	0	478
2	0	331	0	331
2	0	365	0	365
2	0	458	0	458
2	0	467	0	467
2	0	468	0	468
2	0	246	0	246
2	0	501	0	501
2	0	501	0	501
2	0	537	0	537
2	0	359	0	359
2	0	421	0	421
2	0	172	0	172
2	0	110	0	110
2	0	562	0	562
2	0	441	0	441
2	0	507	0	507
2	0	553	0	553
2	0	541	0	541
2	0	350	0	350
2	0	496	0	496
2	0	524	0	524
2	0	552	0	552
2	0	378	0	378
2	0	473	0	473
2	0	556	0	556
2	0	536	0	536
2	0	386	0	386
2	0	456	0	456
2	0	535	0	535
2	0	561	0	561
2	0	399	0	399
2	0	457	0	457
2	0	557	0	557
2	0	519	0	519
2	0	417	0	417
2	0	431	0	431
2	0	597	0	597
2	0	585	0	585
2	0	338	0	338
2	0	477	0	477
2	0	555	0	555
2	0	550	0	550
2	0	369	0	369
2	0	455	0	455
2	0	542	0	542
2	0	560	0	560
2	0	394	0	394
2	0	418	0	418
2	0	570	0	570
2	0	527	0	527
2	0	435	0	435
2	0	375	0	375
2	0	558	0	558
2	0	539	0	539
2	0	478	0	478
2	0	339	0	339
2	0	553	0	553
2	0	544	0	544
2	0	515	0	515
2	0	371	0	371
2	0	549	0	549
2	0	527	0	527
2	0	504	0	504
4	0	53	0	53
3	0	1	0	1
2	0	467	0	467
2	0	554	0	554
2	0	388	0	388
2	0	454	0	454
2	0	561	0	561
2	0	526	0	526
2	0	409	0	409
2	0	439	0	439
2	0	551	0	551
2	0	554	0	554
2	0	406	0	406
2	0	402	0	402
2	0	554	0	554
70	0	19	0	19
2	0	268	0	268
2	0	514	0	514
2	0	518	0	518
2	0	510	0	510
2	0	525	0	525
2	0	502	0	502
2	0	506	0	506
2	0	533	0	533
2	0	516	0	516
2	0	523	0	523
2	0	542	0	542
2	0	517	0	517
2	0	530	0	530
2	0	512	0	512
2	0	527	0	527
2	0	522	0	522
2	0	527	0	527
2	0	546	0	546
2	0	508	0	508
2	0	541	0	541
2	0	535	0	535
2	0	630	0	630
2	0	543	0	543
2	0	524	0	524
2	0	510	0	510
2	0	539	0	539
2	0	529	0	529
2	0	532	0	532
2	0	538	0	538
2	0	512	0	512
2	0	509	0	509
2	0	510	0	510
2	0	520	0	520
2	0	551	0	551
2	0	508	0	508
2	0	550	0	550
2	0	533	0	533
2	0	531	0	531
2	0	539	0	539
2	0	532	0	532
2	0	546	0	546
2	0	539	0	539
2	0	610	0	610
2	0	528	0	528
2	0	523	0	523
2	0	499	0	499
2	0	521	0	521
2	0	529	0	529
2	0	533	0	533
2	0	527	0	527
2	0	516	0	516
2	0	532	0	532
2	0	530	0	530
2	0	515	0	515
2	0	524	0	524
2	0	496	0	496
2	0	511	0	511
2	0	518	0	518
2	0	507	0	507
2	0	519	0	519
2	0	511	0	511
2	0	521	0	521
2	0	516	0	516
2	0	595	0	595
2	0	515	0	515
2	0	521	0	521
2	0	510	0	510
2	0	547	0	547
2	0	509	0	509
2	0	531	0	531
2	0	542	0	542
2	0	484	0	484
2	0	536	0	536
2	0	529	0	529
2	0	520	0	520
2	0	542	0	542
2	0	510	0	510
2	0	533	0	533
2	0	540	0	540
2	0	520	0	520
2	0	540	0	540
6	0	410	0	410
5	0	3	0	3
2	0	349	0	349
2	0	551	0	551
2	0	535	0	535
2	0	525	0	525
2	0	542	0	542
2	0	523	0	523
2	0	540	0	540
2	0	535	0	535
2	0	529	0	529
2	0	542	0	542
2	0	541	0	541
2	0	513	0	513
2	0	539	0	539
2	0	520	0	520
2	0	537	0	537
2	0	537	0	537
2	0	526	0	526
2	0	540	0	540
2	0	548	0	548
