Start-------------------------
2015-04-19 12:14:22.988	
----------------------------
17	0	1	0	1
2	11	10	11	32
2	15	15	14	44
2	11	12	12	35
2	14	14	14	42
2	12	11	12	35
2	15	15	15	45
2	12	12	11	35
2	15	15	16	46
2	12	12	11	35
2	15	16	16	47
2	12	11	11	34
2	14	15	15	44
2	12	11	12	35
2	17	17	16	50
2	12	12	12	36
2	17	17	17	51
2	16	16	17	49
2	17	17	16	50
2	17	17	18	52
2	17	17	16	50
2	16	16	17	49
2	17	17	17	51
2	17	17	16	50
2	16	17	17	50
2	17	16	16	49
2	15	15	15	45
2	16	16	17	49
2	17	17	17	51
2	17	18	17	52
2	17	17	17	51
2	17	16	17	50
2	17	17	17	51
2	17	17	17	51
2	16	17	16	49
2	18	17	17	52
2	18	18	19	55
2	23	23	23	69
2	25	26	25	76
2	25	25	25	75
2	25	25	25	75
2	25	24	25	74
2	25	26	25	76
2	25	24	25	74
2	22	23	22	67
2	18	17	17	52
2	22	22	22	66
2	25	26	26	77
2	26	25	25	76
2	25	26	26	77
2	24	23	24	71
2	25	25	24	74
2	27	27	27	81
2	26	27	27	80
2	27	27	27	81
2	28	27	27	82
2	29	29	30	88
2	29	30	29	88
2	29	28	28	85
2	27	28	28	83
2	29	28	29	86
2	28	28	28	84
2	29	29	28	86
2	26	26	26	78
2	29	30	30	89
2	31	30	30	91
2	29	30	30	89
2	29	29	29	87
2	29	29	29	87
2	30	29	30	89
2	31	32	31	94
2	37	36	36	109
2	36	36	37	109
2	27	27	26	80
2	37	37	38	112
2	20	21	20	61
2	37	37	37	111
2	32	31	32	95
2	30	30	30	90
2	31	31	31	93
2	30	31	30	91
2	31	31	31	93
2	30	30	30	90
2	31	31	31	93
2	31	30	31	92
2	30	31	30	91
2	31	31	31	93
2	31	30	30	91
2	30	30	31	91
2	29	29	28	86
2	29	30	30	89
2	29	28	29	86
2	30	30	29	89
2	29	30	30	89
2	30	30	30	90
2	30	30	30	90
2	30	30	30	90
2	29	28	29	86
2	31	31	30	92
2	31	32	32	95
2	30	30	30	90
2	32	31	32	95
2	30	31	30	91
2	31	30	30	91
2	16	16	17	49
2	29	30	29	88
2	31	31	31	93
2	32	32	32	96
2	32	32	32	96
2	30	29	30	89
2	33	34	33	100
2	34	33	34	101
2	36	37	36	109
2	37	36	37	110
2	37	38	37	112
2	36	35	36	107
2	36	36	35	107
2	36	36	36	108
2	39	39	39	117
2	37	37	37	111
2	39	39	39	117
2	37	38	38	113
2	62	62	62	186
2	100	99	99	298
2	75	75	75	225
2	43	43	44	130
2	109	109	109	327
2	109	109	108	326
2	106	107	107	320
2	109	109	109	327
2	113	113	113	339
2	112	111	112	335
2	113	113	113	339
2	83	83	82	248
2	93	94	94	281
2	110	109	109	328
2	109	110	110	329
2	116	116	116	348
2	118	117	117	352
2	114	115	115	344
2	112	112	112	336
2	101	100	100	301
2	53	53	54	160
2	119	120	119	358
2	122	122	122	366
2	127	127	127	381
2	135	135	135	405
2	131	131	131	393
2	122	122	122	366
2	83	83	83	249
2	143	142	143	428
2	31	32	31	94
2	152	151	152	455
2	179	180	179	538
2	171	171	171	513
2	151	150	150	451
2	106	107	107	320
2	182	181	182	545
2	171	171	171	513
2	179	180	179	538
2	170	170	170	510
2	103	103	103	309
2	190	189	190	569
2	189	190	189	568
2	176	176	176	528
2	188	187	187	562
2	98	98	99	295
2	179	180	179	538
2	171	170	171	512
2	186	187	186	559
2	177	176	176	529
2	155	155	156	466
2	114	114	114	342
2	186	186	185	557
2	172	172	172	516
2	155	156	156	467
2	168	168	168	504
2	98	97	97	292
2	190	190	190	570
2	214	215	215	644
2	193	193	193	579
2	194	194	194	582
2	98	98	98	294
2	188	187	188	563
2	196	196	196	588
2	188	189	188	565
2	196	195	195	586
2	96	96	96	288
2	182	183	183	548
2	44	43	44	131
2	213	214	213	640
2	204	203	203	610
2	149	150	150	449
2	187	186	186	559
2	230	230	231	691
2	201	201	200	602
2	250	250	251	751
2	108	109	108	325
2	208	207	207	622
2	217	217	218	652
2	214	214	213	641
2	133	133	133	399
2	181	181	182	544
2	213	214	213	640
2	207	206	207	620
2	225	226	225	676
2	99	99	99	297
2	217	216	217	650
2	207	207	207	621
2	214	214	214	642
2	183	183	183	549
2	128	129	128	385
2	213	212	213	638
2	225	225	225	675
2	224	224	223	671
2	106	107	107	320
2	203	203	203	609
2	205	204	204	613
2	211	211	212	634
2	213	214	213	640
2	111	111	111	333
2	209	208	209	626
2	198	198	197	593
2	215	216	216	647
2	159	159	159	477
2	167	166	166	499
2	207	208	208	623
2	206	206	206	618
2	211	210	211	632
2	102	103	102	307
2	213	213	213	639
2	212	211	212	635
2	238	238	238	714
2	192	192	192	576
2	113	113	113	339
2	213	214	213	640
2	204	203	204	611
2	211	211	211	633
