Start-------------------------
2015-04-17 19:34:57.215	
----------------------------
1013	0	26	0	26
1013	0	24	0	24
1012	0	24	0	24
1009	0	24	0	24
1008	0	24	0	24
1009	0	24	0	24
1009	0	24	0	24
1008	0	24	0	24
1008	0	24	0	24
1008	0	24	0	24
1008	0	24	0	24
1008	0	24	0	24
1007	0	24	0	24
1008	0	24	0	24
1008	0	24	0	24
1007	0	24	0	24
1008	0	24	0	24
1007	0	24	0	24
1007	0	24	0	24
1008	0	24	0	24
1009	0	24	0	24
1007	0	24	0	24
1007	0	24	0	24
1007	0	24	0	24
1007	0	24	0	24
1008	0	24	0	24
1007	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1007	0	24	0	24
1006	0	24	0	24
1007	0	24	0	24
1007	0	24	0	24
1007	0	24	0	24
1006	0	24	0	24
1007	0	24	0	24
1006	0	24	0	24
1007	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1007	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1007	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1006	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1006	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1006	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1005	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1005	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1005	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1011	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
1003	0	24	0	24
1004	0	24	0	24
1003	0	24	0	24
Totoal insert 9986
Totoal query 0
Totoal delete 0
